session_id,early_events,early_product_views,early_unique_categories,early_event_types,device_type,traffic_source,region,early_duration_min,converted
S05387,2,2,2,1,Mobile,Organic Search,West,2.2666666666666666,0
S05388,2,2,1,1,Tablet,Social,East,0.6666666666666666,0
S05389,3,3,1,1,Mobile,Referral,West,3.283333333333333,0
S05390,4,4,3,1,Mobile,Direct,South,3.716666666666667,0
S05391,2,1,1,2,Desktop,Organic Search,West,1.15,0
S05392,2,2,1,1,Mobile,Organic Search,Central,2.4166666666666665,0
S05393,1,1,1,1,Mobile,Paid Search,Central,0.0,0
S05394,4,4,2,1,Mobile,Paid Search,West,3.816666666666667,0
S05395,4,4,1,1,Mobile,Social,East,4.616666666666666,0
S05396,3,3,1,1,Mobile,Direct,Central,2.9833333333333334,1
S05397,3,3,2,1,Desktop,Social,South,2.6666666666666665,0
S05398,2,1,1,2,Mobile,Paid Search,West,3.05,0
S05399,3,3,1,1,Mobile,Direct,North,3.85,0
S05400,5,4,2,2,Mobile,Paid Search,Central,5.0,0
S05401,2,2,1,1,Desktop,Organic Search,West,0.6,0
S05402,4,4,1,1,Tablet,Email,West,3.35,0
S05403,2,2,1,1,Tablet,Referral,North,2.4833333333333334,1
S05404,4,4,1,1,Desktop,Direct,West,4.333333333333333,0
S05405,3,3,1,1,Desktop,Social,West,3.65,0
S05406,2,2,1,1,Tablet,Paid Search,West,2.216666666666667,0
S05407,3,2,2,2,Tablet,Organic Search,South,2.533333333333333,0
S05408,3,3,1,1,Mobile,Paid Search,East,3.05,0
S05409,2,2,1,1,Desktop,Email,North,2.95,0
S05410,6,6,2,1,Mobile,Direct,East,4.816666666666666,0
S05411,2,2,1,1,Mobile,Organic Search,South,2.966666666666667,0
S05412,2,2,1,1,Desktop,Direct,South,0.4666666666666667,0
S05413,5,5,1,1,Mobile,Organic Search,North,2.783333333333333,0
S05414,2,2,1,1,Desktop,Organic Search,South,2.55,0
S05415,2,2,1,1,Desktop,Direct,North,1.8333333333333333,0
S05416,3,3,2,1,Mobile,Direct,Central,3.683333333333333,0
S05417,2,2,1,1,Desktop,Referral,East,0.9,0
S05418,4,4,1,1,Desktop,Direct,South,3.8,0
S05419,2,2,1,1,Mobile,Social,East,0.36666666666666664,0
S05420,3,3,2,1,Desktop,Paid Search,West,3.1166666666666667,0
S05421,4,4,1,1,Desktop,Paid Search,Central,4.083333333333333,0
S05422,2,2,2,1,Desktop,Direct,North,2.9,0
S05423,4,4,2,1,Tablet,Referral,South,3.55,0
S05424,2,2,1,1,Mobile,Paid Search,Central,1.5166666666666666,0
S05425,1,1,1,1,Mobile,Social,South,0.0,0
S05426,4,4,2,1,Mobile,Direct,North,4.25,0
S05427,3,3,2,1,Tablet,Organic Search,North,4.8,0
S05428,4,4,2,1,Desktop,Paid Search,North,4.633333333333334,0
S05429,3,3,1,1,Mobile,Organic Search,Central,3.783333333333333,0
S05430,2,2,2,1,Mobile,Email,South,0.9333333333333333,0
S05431,1,1,1,1,Mobile,Organic Search,Central,0.0,0
S05432,3,3,1,1,Desktop,Paid Search,Central,2.1333333333333333,0
S05433,2,2,2,1,Mobile,Referral,East,2.716666666666667,0
S05434,3,3,1,1,Desktop,Email,North,3.2666666666666666,0
S05435,2,2,1,1,Mobile,Social,North,2.25,0
S05436,2,2,2,1,Mobile,Email,East,2.55,0
S05437,4,4,1,1,Desktop,Email,East,4.35,0
S05438,2,2,1,1,Mobile,Referral,West,1.5166666666666666,0
S05439,2,2,2,1,Desktop,Referral,East,0.43333333333333335,0
S05440,3,3,2,1,Mobile,Social,Central,3.7666666666666666,0
S05441,4,4,2,1,Mobile,Direct,East,3.8833333333333333,0
S05442,2,2,1,1,Desktop,Paid Search,West,2.3833333333333333,0
S05443,3,3,1,1,Desktop,Organic Search,Central,4.483333333333333,0
S05444,2,2,1,1,Tablet,Email,North,2.75,0
S05445,5,4,3,2,Desktop,Email,South,4.483333333333333,0
S05446,2,2,2,1,Desktop,Social,North,1.7,0
S05447,2,2,1,1,Desktop,Referral,North,2.816666666666667,0
S05448,4,4,2,1,Mobile,Direct,East,3.783333333333333,0
S05449,2,2,2,1,Mobile,Organic Search,South,2.2333333333333334,0
S05450,3,2,1,2,Desktop,Social,East,2.25,0
S05451,1,1,1,1,Desktop,Organic Search,Central,0.0,0
S05452,2,1,1,2,Desktop,Paid Search,North,1.7833333333333334,0
S05453,3,3,1,1,Desktop,Organic Search,East,2.95,0
S05454,2,2,1,1,Mobile,Direct,North,0.9,0
S05455,4,4,1,1,Mobile,Referral,South,4.533333333333333,0
S05456,1,1,1,1,Desktop,Organic Search,East,0.0,0
S05457,3,3,1,1,Mobile,Direct,Central,2.9833333333333334,0
S05458,3,3,1,1,Mobile,Direct,South,2.966666666666667,0
S05459,2,2,1,1,Tablet,Referral,North,1.3333333333333333,0
S05460,2,2,1,1,Tablet,Social,South,1.5333333333333334,0
S05461,2,2,2,1,Mobile,Organic Search,North,1.6833333333333333,0
S05462,2,2,1,1,Desktop,Organic Search,South,0.45,0
S05463,2,2,1,1,Desktop,Paid Search,West,2.433333333333333,0
S05464,3,3,1,1,Desktop,Direct,North,4.466666666666667,0
S05465,2,2,1,1,Desktop,Paid Search,East,0.55,0
S05466,2,2,1,1,Mobile,Organic Search,West,0.9833333333333333,0
S05467,2,2,1,1,Mobile,Organic Search,East,1.6333333333333333,0
S05468,3,3,3,1,Mobile,Paid Search,North,4.35,0
S05469,2,2,1,1,Mobile,Organic Search,Central,2.45,0
S05470,1,1,1,1,Desktop,Social,South,0.0,0
S05471,4,4,2,1,Mobile,Organic Search,West,4.733333333333333,1
S05472,2,2,1,1,Desktop,Organic Search,South,1.6666666666666667,0
S05473,3,3,2,1,Desktop,Referral,East,2.816666666666667,0
S05474,5,5,2,1,Mobile,Email,South,3.533333333333333,0
S05475,3,3,2,1,Desktop,Paid Search,South,4.1,0
S05476,2,2,1,1,Mobile,Organic Search,North,1.3166666666666667,0
S05477,3,3,2,1,Desktop,Paid Search,South,2.95,0
S05478,3,3,1,1,Mobile,Social,Central,4.233333333333333,0
S05479,4,4,2,1,Mobile,Direct,West,3.783333333333333,0
S05480,3,3,1,1,Desktop,Social,North,3.2666666666666666,0
S05481,2,1,1,2,Mobile,Paid Search,East,3.4166666666666665,0
S05482,2,2,2,1,Desktop,Direct,Central,0.5333333333333333,0
S05483,2,2,1,1,Mobile,Paid Search,West,2.783333333333333,0
S05484,4,3,1,2,Mobile,Paid Search,North,2.2333333333333334,0
S05485,3,3,2,1,Mobile,Organic Search,Central,1.6,0
S05486,4,4,2,1,Tablet,Direct,South,4.533333333333333,1
S05487,3,2,2,2,Desktop,Direct,East,4.283333333333333,0
S05488,3,3,2,1,Mobile,Direct,East,4.666666666666667,0
S05489,3,3,2,1,Mobile,Social,Central,2.8,0
S05490,4,4,3,1,Tablet,Email,Central,4.466666666666667,0
S05491,2,2,1,1,Desktop,Referral,Central,2.933333333333333,0
S05492,5,5,2,1,Mobile,Direct,North,4.9,0
S05493,4,4,2,1,Mobile,Direct,Central,3.8666666666666667,0
S05494,5,5,1,1,Desktop,Social,North,4.633333333333334,1
S05495,4,3,3,2,Mobile,Paid Search,South,3.55,0
S05496,4,4,3,1,Desktop,Paid Search,East,4.983333333333333,0
S05497,2,2,1,1,Mobile,Organic Search,East,1.6166666666666667,0
S05498,3,3,1,1,Tablet,Direct,West,4.316666666666666,0
S05499,2,2,1,1,Mobile,Direct,East,2.9,0
S05500,3,2,1,2,Mobile,Referral,Central,2.3833333333333333,0
S05501,2,2,1,1,Mobile,Direct,South,2.066666666666667,0
S05502,2,2,1,1,Desktop,Referral,South,0.7333333333333333,0
S05503,2,2,2,1,Desktop,Paid Search,Central,1.8666666666666667,0
S05504,3,3,1,1,Mobile,Direct,North,2.466666666666667,0
S05505,3,3,1,1,Desktop,Paid Search,West,3.933333333333333,0
S05506,3,3,1,1,Desktop,Social,West,4.583333333333333,0
S05507,2,2,1,1,Mobile,Referral,East,2.4833333333333334,0
S05508,3,3,1,1,Desktop,Organic Search,West,2.6666666666666665,0
S05509,3,3,2,1,Desktop,Direct,North,2.45,0
S05510,3,3,2,1,Mobile,Direct,Central,3.216666666666667,0
S05511,4,4,1,1,Desktop,Organic Search,North,3.2333333333333334,0
S05512,3,3,1,1,Tablet,Paid Search,East,4.8,0
S05513,3,3,2,1,Mobile,Social,North,2.8666666666666667,0
S05514,3,3,2,1,Mobile,Direct,East,4.2,0
S05515,3,3,1,1,Desktop,Social,West,4.883333333333334,0
S05516,3,3,2,1,Mobile,Paid Search,Central,2.8333333333333335,0
S05517,3,3,2,1,Mobile,Direct,West,4.866666666666666,0
S05518,2,2,2,1,Mobile,Organic Search,East,2.2333333333333334,0
S05519,3,3,1,1,Desktop,Paid Search,Central,3.0,0
S05520,4,4,2,1,Mobile,Social,East,3.4166666666666665,0
S05521,3,3,2,1,Mobile,Paid Search,East,3.4833333333333334,1
S05522,3,1,1,3,Mobile,Organic Search,East,4.2,1
S05523,3,3,1,1,Mobile,Organic Search,East,4.133333333333334,0
S05524,4,4,2,1,Mobile,Organic Search,Central,4.566666666666666,0
S05525,4,3,1,2,Mobile,Paid Search,North,3.3666666666666667,0
S05526,3,3,1,1,Desktop,Social,East,3.9,0
S05527,4,4,2,1,Mobile,Organic Search,West,4.983333333333333,0
S05528,3,3,1,1,Desktop,Social,Central,3.1666666666666665,0
S05529,4,3,2,2,Mobile,Paid Search,Central,2.8333333333333335,0
S05530,5,5,2,1,Desktop,Paid Search,East,4.983333333333333,0
S05531,3,3,2,1,Mobile,Referral,West,3.65,0
S05532,4,4,2,1,Desktop,Organic Search,South,3.716666666666667,0
S05533,2,2,1,1,Mobile,Referral,East,2.7333333333333334,0
S05534,4,4,1,1,Mobile,Organic Search,Central,3.966666666666667,0
S05535,4,4,2,1,Desktop,Direct,Central,4.15,0
S05536,2,2,1,1,Desktop,Social,Central,2.316666666666667,0
S05537,1,1,1,1,Desktop,Referral,North,0.0,0
S05538,3,3,2,1,Mobile,Email,Central,2.5166666666666666,0
S05539,4,4,2,1,Mobile,Paid Search,Central,3.283333333333333,0
S05540,3,3,1,1,Mobile,Paid Search,South,4.05,0
S05541,2,2,1,1,Desktop,Social,East,1.2833333333333334,0
S05542,5,5,2,1,Mobile,Organic Search,West,4.466666666666667,0
S05543,5,5,2,1,Mobile,Social,East,4.65,0
S05544,3,3,1,1,Mobile,Email,Central,2.95,1
S05545,2,2,1,1,Mobile,Email,East,0.35,0
S05546,3,3,2,1,Desktop,Direct,West,4.633333333333334,0
S05547,3,3,2,1,Desktop,Email,West,3.9,0
S05548,3,3,2,1,Desktop,Referral,East,4.5,0
S05549,2,2,1,1,Desktop,Paid Search,Central,0.9666666666666667,0
S05550,3,3,3,1,Desktop,Referral,East,4.2,0
S05551,1,1,1,1,Desktop,Organic Search,East,0.0,0
S05552,2,2,1,1,Mobile,Social,North,2.2666666666666666,0
S05553,1,1,1,1,Tablet,Social,South,0.0,0
S05554,3,3,1,1,Mobile,Paid Search,West,4.85,0
S05555,2,2,1,1,Mobile,Paid Search,Central,2.183333333333333,0
S05556,4,4,1,1,Mobile,Paid Search,South,4.116666666666666,0
S05557,4,4,2,1,Desktop,Social,South,2.716666666666667,0
S05558,3,2,2,2,Mobile,Social,North,3.8333333333333335,0
S05559,5,5,2,1,Desktop,Organic Search,West,4.45,0
S05560,2,2,1,1,Mobile,Social,Central,2.933333333333333,0
S05561,3,3,1,1,Desktop,Direct,West,3.8333333333333335,0
S05562,4,4,1,1,Tablet,Direct,West,4.116666666666666,0
S05563,4,4,1,1,Desktop,Social,East,3.6,0
S05564,3,3,1,1,Desktop,Email,North,3.45,0
S05565,3,3,2,1,Tablet,Social,West,3.3333333333333335,0
S05566,2,2,1,1,Desktop,Direct,West,2.7,0
S05567,3,3,1,1,Mobile,Organic Search,West,2.3666666666666667,0
S05568,3,3,2,1,Mobile,Email,Central,4.1,0
S05569,2,2,1,1,Mobile,Organic Search,West,2.183333333333333,0
S05570,1,1,1,1,Tablet,Social,West,0.0,0
S05571,2,2,1,1,Tablet,Direct,Central,2.6166666666666667,0
S05572,4,3,2,2,Desktop,Email,Central,4.183333333333334,0
S05573,1,1,1,1,Mobile,Organic Search,East,0.0,0
S05574,2,2,1,1,Mobile,Direct,North,0.5666666666666667,0
S05575,2,2,2,1,Mobile,Social,East,2.3333333333333335,0
S05576,3,3,1,1,Desktop,Organic Search,West,3.4166666666666665,0
S05577,2,1,1,2,Mobile,Paid Search,North,1.6333333333333333,0
S05578,3,3,1,1,Tablet,Referral,North,4.683333333333334,0
S05579,2,2,1,1,Tablet,Paid Search,North,1.35,0
S05580,4,4,2,1,Mobile,Social,West,4.116666666666666,0
S05581,5,5,3,1,Desktop,Organic Search,East,4.25,0
S05582,3,3,2,1,Mobile,Direct,South,2.433333333333333,0
S05583,2,2,1,1,Mobile,Referral,North,0.65,0
S05584,3,3,2,1,Mobile,Social,West,3.4833333333333334,0
S05585,1,1,1,1,Mobile,Paid Search,South,0.0,0
S05586,2,2,1,1,Desktop,Paid Search,South,1.75,0
S05587,1,1,1,1,Mobile,Direct,West,0.0,0
S05588,2,2,2,1,Mobile,Organic Search,East,0.4166666666666667,0
S05589,3,3,1,1,Tablet,Social,South,2.783333333333333,0
S05590,3,3,1,1,Mobile,Paid Search,West,3.716666666666667,0
S05591,3,3,2,1,Desktop,Email,South,2.4,0
S05592,4,4,2,1,Mobile,Referral,West,4.266666666666667,0
S05593,2,2,1,1,Desktop,Direct,South,0.75,0
S05594,1,1,1,1,Tablet,Direct,North,0.0,0
S05595,5,5,1,1,Mobile,Social,West,4.033333333333333,0
S05596,3,3,1,1,Mobile,Social,West,4.233333333333333,0
S05597,4,4,1,1,Desktop,Email,North,4.266666666666667,0
S05598,3,3,2,1,Mobile,Organic Search,North,2.25,0
S05599,3,3,2,1,Mobile,Organic Search,Central,3.1166666666666667,0
S05600,3,3,1,1,Mobile,Paid Search,West,4.933333333333334,0
S05601,1,1,1,1,Desktop,Direct,South,0.0,0
S05602,3,3,2,1,Desktop,Social,West,3.3666666666666667,0
S05603,1,1,1,1,Desktop,Referral,North,0.0,0
S05604,1,1,1,1,Mobile,Social,East,0.0,0
S05605,2,2,1,1,Desktop,Direct,North,1.4333333333333333,0
S05606,4,4,2,1,Mobile,Social,South,4.866666666666666,0
S05607,4,4,2,1,Mobile,Direct,North,4.1,0
S05608,3,3,2,1,Tablet,Organic Search,East,2.55,0
S05609,3,2,2,2,Mobile,Organic Search,East,1.4833333333333334,1
S05610,2,2,1,1,Mobile,Direct,East,2.1666666666666665,0
S05611,3,3,3,1,Desktop,Referral,North,3.6333333333333333,0
S05612,2,2,1,1,Mobile,Organic Search,South,1.2166666666666666,0
S05613,2,2,1,1,Mobile,Organic Search,West,1.7833333333333334,0
S05614,3,3,1,1,Desktop,Referral,South,2.4166666666666665,0
S05615,2,2,1,1,Mobile,Organic Search,West,2.65,0
S05616,3,3,2,1,Mobile,Social,South,3.9833333333333334,0
S05617,4,4,1,1,Mobile,Direct,East,4.483333333333333,0
S05618,3,3,1,1,Desktop,Organic Search,East,3.6333333333333333,0
S05619,4,3,2,2,Mobile,Referral,Central,4.65,0
S05620,4,4,1,1,Desktop,Organic Search,North,3.3,0
S05621,3,3,1,1,Desktop,Paid Search,North,3.4833333333333334,0
S05622,2,2,1,1,Tablet,Direct,West,1.0833333333333333,0
S05623,3,3,1,1,Mobile,Organic Search,Central,3.716666666666667,0
S05624,2,2,2,1,Mobile,Organic Search,Central,1.35,0
S05625,2,2,1,1,Desktop,Organic Search,East,2.55,0
S05626,3,3,2,1,Mobile,Organic Search,East,3.4166666666666665,0
S05627,3,3,1,1,Mobile,Social,West,3.1,0
S05628,3,3,1,1,Desktop,Email,East,2.933333333333333,0
S05629,3,3,1,1,Mobile,Direct,West,4.45,0
S05630,3,3,2,1,Desktop,Direct,Central,1.85,0
S05631,4,4,2,1,Mobile,Referral,West,3.35,0
S05632,2,2,2,1,Mobile,Referral,East,2.0166666666666666,0
S05633,3,3,1,1,Desktop,Social,East,2.8,0
S05634,2,2,1,1,Desktop,Referral,West,0.7,0
S05635,3,3,2,1,Desktop,Direct,East,3.35,0
S05636,4,4,1,1,Desktop,Direct,East,4.75,0
S05637,2,2,1,1,Mobile,Paid Search,North,1.2833333333333334,0
S05638,4,4,1,1,Mobile,Paid Search,North,4.966666666666667,1
S05639,3,3,1,1,Desktop,Email,East,1.8833333333333333,0
S05640,3,3,1,1,Desktop,Direct,Central,4.3,0
S05641,4,3,1,2,Mobile,Referral,South,4.683333333333334,0
S05642,2,2,1,1,Mobile,Social,East,1.8666666666666667,0
S05643,2,2,2,1,Desktop,Email,South,2.45,0
S05644,2,2,1,1,Desktop,Social,North,1.3166666666666667,0
S05645,3,3,2,1,Mobile,Direct,Central,3.15,0
S05646,2,2,1,1,Desktop,Organic Search,Central,1.0166666666666666,0
S05647,2,2,1,1,Desktop,Direct,North,1.0833333333333333,0
S05648,3,3,2,1,Mobile,Direct,West,3.2666666666666666,0
S05649,1,1,1,1,Mobile,Organic Search,South,0.0,0
S05650,3,3,1,1,Mobile,Social,Central,3.15,0
S05651,4,4,2,1,Mobile,Direct,South,4.716666666666667,0
S05652,3,3,2,1,Mobile,Paid Search,South,3.216666666666667,0
S05653,4,3,1,2,Desktop,Organic Search,East,3.8333333333333335,0
S05654,4,4,2,1,Desktop,Organic Search,Central,4.383333333333334,0
S05655,4,4,1,1,Desktop,Referral,North,3.7333333333333334,0
S05656,3,3,1,1,Desktop,Paid Search,West,3.05,0
S05657,2,2,1,1,Mobile,Referral,North,2.283333333333333,0
S05658,3,3,1,1,Mobile,Referral,Central,2.5166666666666666,0
S05659,2,2,1,1,Tablet,Direct,North,0.6,0
S05660,2,2,1,1,Mobile,Direct,Central,0.7,0
S05661,3,3,2,1,Desktop,Social,East,3.6166666666666667,0
S05662,2,2,2,1,Desktop,Referral,East,1.1666666666666667,0
S05663,2,2,1,1,Mobile,Paid Search,Central,2.816666666666667,1
S05664,3,2,1,2,Mobile,Social,Central,3.05,0
S05665,3,3,1,1,Mobile,Social,West,2.85,0
S05666,3,3,1,1,Mobile,Direct,North,4.133333333333334,0
S05667,3,1,1,3,Mobile,Paid Search,East,2.5833333333333335,1
S05668,1,1,1,1,Mobile,Social,East,0.0,0
S05669,3,3,1,1,Desktop,Paid Search,East,4.816666666666666,0
S05670,3,3,1,1,Mobile,Organic Search,East,4.266666666666667,0
S05671,4,3,1,2,Mobile,Direct,North,4.983333333333333,0
S05672,3,3,2,1,Desktop,Organic Search,West,4.95,0
S05673,3,3,2,1,Mobile,Organic Search,West,3.45,0
S05674,4,4,2,1,Desktop,Referral,North,4.316666666666666,0
S05675,2,2,1,1,Tablet,Organic Search,East,2.8,0
S05676,2,2,1,1,Desktop,Organic Search,East,0.8666666666666667,0
S05677,3,3,1,1,Mobile,Direct,West,4.816666666666666,0
S05678,3,2,1,2,Desktop,Paid Search,North,4.4,0
S05679,3,3,2,1,Mobile,Paid Search,West,3.8333333333333335,0
S05680,3,3,1,1,Desktop,Organic Search,South,3.8666666666666667,0
S05681,3,3,2,1,Desktop,Organic Search,East,3.7666666666666666,0
S05682,3,3,1,1,Mobile,Organic Search,West,3.0166666666666666,0
S05683,2,2,1,1,Tablet,Email,West,2.3666666666666667,0
S05684,3,2,1,2,Desktop,Direct,North,4.516666666666667,0
S05685,3,3,1,1,Desktop,Referral,East,3.783333333333333,0
S05686,4,4,1,1,Mobile,Email,Central,3.5166666666666666,0
S05687,3,3,3,1,Mobile,Organic Search,North,3.283333333333333,0
S05688,3,3,2,1,Tablet,Social,Central,2.1,0
S05689,3,2,2,2,Desktop,Direct,West,3.8,0
S05690,4,4,2,1,Mobile,Paid Search,West,4.666666666666667,0
S05691,4,3,2,2,Desktop,Direct,South,3.5833333333333335,0
S05692,4,4,2,1,Desktop,Paid Search,South,3.216666666666667,1
S05693,3,3,1,1,Mobile,Social,Central,3.25,0
S05694,3,3,2,1,Mobile,Referral,South,3.533333333333333,0
S05695,3,3,2,1,Mobile,Direct,North,4.55,0
S05696,3,3,1,1,Desktop,Direct,West,3.6,0
S05697,1,1,1,1,Mobile,Email,North,0.0,0
S05698,5,5,2,1,Mobile,Referral,West,3.716666666666667,0
S05699,1,1,1,1,Tablet,Referral,West,0.0,0
S05700,3,3,2,1,Desktop,Organic Search,Central,3.95,0
S05701,3,2,1,2,Desktop,Organic Search,West,4.766666666666667,1
S05702,3,3,2,1,Desktop,Email,North,4.833333333333333,0
S05703,4,3,1,2,Mobile,Organic Search,South,4.316666666666666,0
S05704,2,2,1,1,Desktop,Direct,West,2.6666666666666665,0
S05705,2,2,1,1,Tablet,Organic Search,East,2.6,1
S05706,2,1,1,2,Desktop,Paid Search,Central,0.8833333333333333,0
S05707,4,4,3,1,Tablet,Referral,West,4.933333333333334,0
S05708,2,2,2,1,Desktop,Referral,North,2.6166666666666667,0
S05709,3,3,2,1,Mobile,Direct,Central,3.6333333333333333,0
S05710,3,3,2,1,Tablet,Paid Search,North,3.9166666666666665,0
S05711,3,3,1,1,Desktop,Social,North,1.5833333333333333,0
S05712,4,4,2,1,Tablet,Organic Search,West,2.9833333333333334,0
S05713,3,3,1,1,Mobile,Paid Search,Central,3.8666666666666667,0
S05714,3,3,1,1,Tablet,Direct,East,3.55,0
S05715,3,3,2,1,Mobile,Organic Search,South,4.583333333333333,0
S05716,3,3,2,1,Desktop,Direct,South,3.1666666666666665,0
S05717,4,4,1,1,Desktop,Organic Search,South,4.8,0
S05718,3,3,1,1,Desktop,Paid Search,South,2.533333333333333,0
S05719,3,3,1,1,Desktop,Direct,South,2.0833333333333335,0
S05720,4,4,1,1,Desktop,Direct,West,4.116666666666666,1
S05721,3,2,1,2,Desktop,Organic Search,Central,2.4,0
S05722,2,2,2,1,Mobile,Social,South,2.066666666666667,0
S05723,4,3,1,2,Mobile,Email,North,3.783333333333333,0
S05724,4,4,3,1,Desktop,Paid Search,Central,4.366666666666666,0
S05725,2,2,2,1,Desktop,Paid Search,West,1.1,0
S05726,3,3,2,1,Mobile,Direct,Central,4.933333333333334,0
S05727,4,4,2,1,Desktop,Organic Search,North,4.866666666666666,0
S05728,3,3,1,1,Desktop,Social,North,2.2666666666666666,0
S05729,1,1,1,1,Desktop,Organic Search,East,0.0,0
S05730,2,2,2,1,Tablet,Organic Search,West,1.2333333333333334,0
S05731,3,3,1,1,Mobile,Social,East,4.866666666666666,1
S05732,2,2,1,1,Desktop,Organic Search,East,1.7333333333333334,0
S05733,5,5,3,1,Mobile,Direct,North,4.016666666666667,1
S05734,2,2,2,1,Mobile,Email,East,2.9833333333333334,0
S05735,4,4,1,1,Mobile,Email,West,4.216666666666667,0
S05736,4,4,3,1,Mobile,Paid Search,East,4.733333333333333,0
S05737,4,4,1,1,Mobile,Paid Search,West,3.35,0
S05738,3,3,1,1,Desktop,Paid Search,East,4.033333333333333,0
S05739,1,1,1,1,Desktop,Social,South,0.0,0
S05740,1,1,1,1,Mobile,Direct,South,0.0,0
S05741,2,2,1,1,Tablet,Direct,East,2.4166666666666665,0
S05742,3,3,1,1,Mobile,Email,North,3.5166666666666666,0
S05743,2,2,1,1,Mobile,Direct,West,1.1666666666666667,0
S05744,4,4,1,1,Tablet,Referral,Central,4.966666666666667,0
S05745,5,4,1,2,Desktop,Social,South,3.45,0
S05746,2,2,1,1,Mobile,Organic Search,North,2.3666666666666667,0
S05747,4,4,4,1,Mobile,Organic Search,Central,4.983333333333333,0
S05748,2,2,1,1,Tablet,Organic Search,South,1.6333333333333333,0
S05749,4,4,2,1,Tablet,Organic Search,North,3.8833333333333333,0
S05750,3,3,1,1,Mobile,Organic Search,South,3.95,0
S05751,2,1,1,2,Desktop,Paid Search,West,2.4166666666666665,0
S05752,4,4,1,1,Mobile,Social,South,4.683333333333334,1
S05753,2,2,1,1,Desktop,Social,East,2.066666666666667,0
S05754,3,3,1,1,Mobile,Organic Search,East,2.75,0
S05755,3,3,1,1,Tablet,Direct,North,3.0,0
S05756,4,4,3,1,Mobile,Email,South,4.5,0
S05757,4,4,1,1,Mobile,Social,West,4.95,0
S05758,2,2,1,1,Mobile,Social,West,0.8166666666666667,0
S05759,3,3,1,1,Mobile,Referral,North,4.616666666666666,0
S05760,4,4,1,1,Desktop,Email,North,3.8333333333333335,0
S05761,4,4,2,1,Mobile,Paid Search,West,2.7,1
S05762,3,3,2,1,Tablet,Organic Search,Central,4.533333333333333,0
S05763,4,4,4,1,Tablet,Paid Search,South,4.283333333333333,0
S05764,4,4,1,1,Desktop,Organic Search,East,3.65,0
S05765,3,3,1,1,Mobile,Email,North,3.4833333333333334,0
S05766,3,3,1,1,Mobile,Paid Search,South,3.8,0
S05767,4,4,2,1,Desktop,Direct,North,4.25,1
S05768,3,3,1,1,Desktop,Organic Search,West,4.066666666666666,0
S05769,3,3,1,1,Desktop,Organic Search,East,3.05,0
S05770,3,3,1,1,Tablet,Organic Search,Central,4.816666666666666,0
S05771,3,3,1,1,Mobile,Organic Search,West,2.316666666666667,0
S05772,5,5,2,1,Mobile,Organic Search,Central,4.35,0
S05773,1,1,1,1,Desktop,Organic Search,South,0.0,0
S05774,1,1,1,1,Mobile,Organic Search,North,0.0,0
S05775,4,3,1,2,Desktop,Referral,Central,2.2666666666666666,0
S05776,3,3,1,1,Mobile,Direct,West,2.3833333333333333,0
S05777,4,4,3,1,Mobile,Organic Search,Central,4.55,0
S05778,3,2,1,2,Desktop,Paid Search,North,4.766666666666667,1
S05779,3,3,1,1,Mobile,Social,South,4.383333333333334,0
S05780,2,2,1,1,Desktop,Paid Search,West,2.8666666666666667,0
S05781,5,5,1,1,Mobile,Direct,North,4.716666666666667,0
S05782,2,2,1,1,Mobile,Paid Search,East,2.45,0
S05783,3,3,2,1,Mobile,Social,East,2.283333333333333,1
